event_link,fight_conclusion_link,fighter_1_details_link,fighter_1_name,fighter_2_details_link,fighter_2_name,fighter_1_knowdowns,fighter_2_knowdowns,fighter_1_strikes,fighter_2_strikes,fighter_1_takedows,fighter_2_takedows,fighter_1_submissions,fighter_2_submissions,weight_class,methods
http://ufcstats.com/event-details/0f7210aa8d61af8d,http://ufcstats.com/fight-details/9f66d450af690df5,http://ufcstats.com/fighter-details/e2be0c1a9b886d92,MarQuel Mederos,http://ufcstats.com/fighter-details/d2cd7a69cc55e7ed,Austin Hubbard,0,0,44,26,0,2,0,1,Lightweight,"['S-DEC', '']"
http://ufcstats.com/event-details/cc2ad11b1f9d818b,http://ufcstats.com/fight-details/371ed8497799998e,http://ufcstats.com/fighter-details/45f7cb591c3ab00b,Sean Brady,http://ufcstats.com/fighter-details/f1fac969a1d70b08,Leon Edwards,0,0,57,23,5,0,1,0,Welterweight,"['SUB', 'Guillotine Choke']"
http://ufcstats.com/event-details/cc2ad11b1f9d818b,http://ufcstats.com/fight-details/6d9ea9f436ed354d,http://ufcstats.com/fighter-details/9014c02eff8b3d62,Carlos Ulberg,http://ufcstats.com/fighter-details/99df7d0a2a08a8a8,Jan Blachowicz,0,0,75,59,0,0,0,0,Light Heavyweight,"['U-DEC', '']"
http://ufcstats.com/event-details/cc2ad11b1f9d818b,http://ufcstats.com/fight-details/96c6be6b22385967,http://ufcstats.com/fighter-details/3a46b268013afede,Kevin Holland,http://ufcstats.com/fighter-details/fd55393021a8c255,Gunnar Nelson,1,0,55,15,0,3,0,1,Welterweight,"['U-DEC', '']"
http://ufcstats.com/event-details/cc2ad11b1f9d818b,http://ufcstats.com/fight-details/b5b4b69bccb9ff4a,http://ufcstats.com/fighter-details/545092d13c67aa49,Alexia Thainara,http://ufcstats.com/fighter-details/51018a31ddf31eb2,Molly McCann,0,0,11,9,1,0,2,0,Women's Strawweight,"['SUB', 'Rear Naked Choke']"
http://ufcstats.com/event-details/cc2ad11b1f9d818b,http://ufcstats.com/fight-details/8e6640c007ad603d,http://ufcstats.com/fighter-details/fd406a32a6fb3a29,Chris Duncan,http://ufcstats.com/fighter-details/6d38e41efa47a72d,Jordan Vucenic,1,0,15,16,4,1,1,0,Lightweight,"['SUB', 'Guillotine Choke']"
http://ufcstats.com/event-details/cc2ad11b1f9d818b,http://ufcstats.com/fight-details/9779eb1aae1d4654,http://ufcstats.com/fighter-details/329e403448756217,Nathaniel Wood,http://ufcstats.com/fighter-details/5b03b61f9d90125e,Morgan Charriere,1,0,72,42,0,1,1,0,Featherweight,"['U-DEC', '']"
http://ufcstats.com/event-details/cc2ad11b1f9d818b,http://ufcstats.com/fight-details/2a1071689c3af9df,http://ufcstats.com/fighter-details/06626b6287e1ae1e,Chris Padilla,http://ufcstats.com/fighter-details/4c88a1db5a46c6a4,Jai Herbert,0,0,39,38,0,0,0,0,Lightweight,"['S-DEC', '']"
http://ufcstats.com/event-details/cc2ad11b1f9d818b,http://ufcstats.com/fight-details/e5a88f5c686173c4,http://ufcstats.com/fighter-details/bb2c3c3a466224af,Lone'er Kavanagh,http://ufcstats.com/fighter-details/5cdf5339728f580d,Felipe dos Santos,0,0,58,51,4,0,0,1,Flyweight,"['U-DEC', '']"
http://ufcstats.com/event-details/cc2ad11b1f9d818b,http://ufcstats.com/fight-details/dd229687cb62c871,http://ufcstats.com/fighter-details/c9cf753cfdf77fc2,Marcin Tybura,http://ufcstats.com/fighter-details/0d5cc0170c1a7e71,Mick Parkin,0,0,61,60,1,1,0,0,Heavyweight,"['U-DEC', '']"
http://ufcstats.com/event-details/cc2ad11b1f9d818b,http://ufcstats.com/fight-details/8af2b589d5e9c1ae,http://ufcstats.com/fighter-details/a93f94c923c3a9cb,Christian Leroy Duncan,http://ufcstats.com/fighter-details/22e07d3da1aa3475,Andrey Pulyaev,0,0,73,18,0,0,0,0,Middleweight,"['U-DEC', '']"
http://ufcstats.com/event-details/cc2ad11b1f9d818b,http://ufcstats.com/fight-details/a693622ad8c0d672,http://ufcstats.com/fighter-details/9c442aaf149ea982,Shauna Bannon,http://ufcstats.com/fighter-details/19f8a2f6eecd92ac,Puja Tomar,0,1,52,36,0,0,2,0,Women's Strawweight,"['SUB', 'Armbar']"
http://ufcstats.com/event-details/cc2ad11b1f9d818b,http://ufcstats.com/fight-details/1b02588149d126bf,http://ufcstats.com/fighter-details/42ac4020cba261ad,Caolan Loughran,http://ufcstats.com/fighter-details/a2d342ffc83913ed,Nathan Fletcher,0,0,30,59,6,1,0,0,Bantamweight,"['S-DEC', '']"
http://ufcstats.com/event-details/cc2ad11b1f9d818b,http://ufcstats.com/fight-details/265dbd9be8caa7de,http://ufcstats.com/fighter-details/ec13c393d029297d,Kaue Fernandes,http://ufcstats.com/fighter-details/7772b283d288dbe2,Guram Kutateladze,2,0,79,29,2,0,0,0,Lightweight,"['U-DEC', '']"
http://ufcstats.com/event-details/39f62b833e4cf126,http://ufcstats.com/fight-details/67f7163e536d62e2,http://ufcstats.com/fighter-details/327d5f279895110d,Roman Dolidze,http://ufcstats.com/fighter-details/7acbb0972e75281a,Marvin Vettori,0,0,141,111,0,0,0,0,Middleweight,"['U-DEC', '']"
http://ufcstats.com/event-details/39f62b833e4cf126,http://ufcstats.com/fight-details/c83133ee114945ed,http://ufcstats.com/fighter-details/c68c68efaa5ca6ef,Chidi Njokuani,http://ufcstats.com/fighter-details/8adcbd525fab8d9b,Elizeu Zaleski dos Santos,1,0,46,17,0,1,0,0,Welterweight,"['KO/TKO', 'Knee']"
http://ufcstats.com/event-details/39f62b833e4cf126,http://ufcstats.com/fight-details/d8f40b82364b6411,http://ufcstats.com/fighter-details/262a7d06203657e6,Alexander Hernandez,http://ufcstats.com/fighter-details/a7151778b3381036,Kurt Holobaugh,0,0,59,71,4,0,0,1,Lightweight,"['U-DEC', '']"
http://ufcstats.com/event-details/39f62b833e4cf126,http://ufcstats.com/fight-details/ab1aa23060d4e87b,http://ufcstats.com/fighter-details/da22387a0407a2dc,Da'Mon Blackshear,http://ufcstats.com/fighter-details/700a674c042b7a96,Cody Gibson,0,0,13,45,0,1,3,0,Bantamweight,"['SUB', 'Kimura']"
http://ufcstats.com/event-details/39f62b833e4cf126,http://ufcstats.com/fight-details/e56403718205b494,http://ufcstats.com/fighter-details/49edd0d90f60fb7d,Brendson Ribeiro,http://ufcstats.com/fighter-details/709fadb644ee3f51,Diyar Nurgozhay,1,0,28,17,0,2,1,0,Light Heavyweight,"['SUB', 'Kimura']"
http://ufcstats.com/event-details/39f62b833e4cf126,http://ufcstats.com/fight-details/36db86c39ed09997,http://ufcstats.com/fighter-details/239d8e5359022f3b,Kevin Vallejos,http://ufcstats.com/fighter-details/a68575214ecad140,SeungWoo Choi,1,0,14,16,0,0,0,0,Featherweight,"['KO/TKO', 'Punches']"
http://ufcstats.com/event-details/39f62b833e4cf126,http://ufcstats.com/fight-details/74bc22b367cca118,http://ufcstats.com/fighter-details/fc08099550072fe4,Waldo Cortes-Acosta,http://ufcstats.com/fighter-details/a67f5afa8d6a1b80,Ryan Spann,1,0,66,23,0,0,0,0,Heavyweight,"['KO/TKO', 'Punches']"
http://ufcstats.com/event-details/39f62b833e4cf126,http://ufcstats.com/fight-details/29d9c5a3f2b78903,http://ufcstats.com/fighter-details/a474aade8eb3a8f0,SuYoung You,http://ufcstats.com/fighter-details/d1053e55f00e53fe,AJ Cunningham,0,0,18,16,5,0,1,1,Bantamweight,"['U-DEC', '']"
http://ufcstats.com/event-details/39f62b833e4cf126,http://ufcstats.com/fight-details/cb3eb07b7152366e,http://ufcstats.com/fighter-details/07f959e6596307bb,Carlos Vera,http://ufcstats.com/fighter-details/723b64c0e9a8f348,Josias Musasa,1,0,16,13,0,0,2,0,Bantamweight,"['SUB', 'Rear Naked Choke']"
http://ufcstats.com/event-details/39f62b833e4cf126,http://ufcstats.com/fight-details/5fa6543868367f4b,http://ufcstats.com/fighter-details/e94085e821bd81de,Sam Hughes,http://ufcstats.com/fighter-details/1b35af4d1529adf6,Stephanie Luciano,0,0,76,82,3,1,1,0,Women's Strawweight,"['S-DEC', '']"
http://ufcstats.com/event-details/39f62b833e4cf126,http://ufcstats.com/fight-details/5d8af316413ea2f7,http://ufcstats.com/fighter-details/b1f21ce050035d58,Andre Lima,http://ufcstats.com/fighter-details/e8fe9c15d348e778,Daniel Barez,0,0,108,33,2,1,1,0,Flyweight,"['SUB', 'Rear Naked Choke']"
http://ufcstats.com/event-details/39f62b833e4cf126,http://ufcstats.com/fight-details/1c62a7444808d97f,http://ufcstats.com/fighter-details/b1e5bcaad32a3cac,Priscila Cachoeira,http://ufcstats.com/fighter-details/68d35296f566792b,Josiane Nunes,1,0,37,31,0,0,0,0,Women's Bantamweight,"['KO/TKO', 'Punch']"
http://ufcstats.com/event-details/39f62b833e4cf126,http://ufcstats.com/fight-details/a8f8245096eaf0cd,http://ufcstats.com/fighter-details/f1ab6f37492c630a,Carli Judice,http://ufcstats.com/fighter-details/c3d2b9bcb4cead6b,Yuneisy Duben,1,0,17,14,0,0,0,0,Women's Flyweight,"['KO/TKO', 'Kick']"
http://ufcstats.com/event-details/ca936c67687789e9,http://ufcstats.com/fight-details/9e05fe95a4fc63bc,http://ufcstats.com/fighter-details/d802174b0c0c1f4e,Magomed Ankalaev,http://ufcstats.com/fighter-details/e5549c82bfb5582d,Alex Pereira,0,0,94,76,0,0,0,0,Light Heavyweight,"['U-DEC', '']"
http://ufcstats.com/event-details/ca936c67687789e9,http://ufcstats.com/fight-details/a2f31cf3a28a7730,http://ufcstats.com/fighter-details/9e8f6c728eb01124,Justin Gaethje,http://ufcstats.com/fighter-details/c814b4c899793af6,Rafael Fiziev,1,0,72,68,0,2,0,0,Lightweight,"['U-DEC', '']"
http://ufcstats.com/event-details/ca936c67687789e9,http://ufcstats.com/fight-details/a3cd6a65aaa9f104,http://ufcstats.com/fighter-details/e4a47b07044ddd72,Ignacio Bahamondes,http://ufcstats.com/fighter-details/4d8fa64202cee4c1,Jalin Turner,0,0,10,7,0,0,1,0,Lightweight,"['SUB', 'Triangle Choke']"
http://ufcstats.com/event-details/ca936c67687789e9,http://ufcstats.com/fight-details/79f1c9f97d83ec83,http://ufcstats.com/fighter-details/3df5493bb279226f,Amanda Lemos,http://ufcstats.com/fighter-details/abcf2cc6efc42031,Iasmin Lucindo,0,0,12,4,3,1,0,0,Women's Strawweight,"['U-DEC', '']"
http://ufcstats.com/event-details/ca936c67687789e9,http://ufcstats.com/fight-details/231968c02cdfe65e,http://ufcstats.com/fighter-details/9c393e836a852f30,Mauricio Ruffy,http://ufcstats.com/fighter-details/887961364be5ceb3,King Green,1,0,4,4,0,0,0,0,Lightweight,"['KO/TKO', 'Kick']"
http://ufcstats.com/event-details/ca936c67687789e9,http://ufcstats.com/fight-details/af3e43049bc86fe9,http://ufcstats.com/fighter-details/17e97649403ba428,Joshua Van,http://ufcstats.com/fighter-details/2f43a3e82661fa99,Rei Tsuruya,0,0,59,32,0,4,0,0,Flyweight,"['U-DEC', '']"
http://ufcstats.com/event-details/ca936c67687789e9,http://ufcstats.com/fight-details/e61cb905f6152183,http://ufcstats.com/fighter-details/1e719d4b676dc19a,Brunno Ferreira,http://ufcstats.com/fighter-details/369ea36e450ae62a,Armen Petrosyan,0,0,27,46,2,0,1,0,Middleweight,"['SUB', 'Armbar']"
http://ufcstats.com/event-details/ca936c67687789e9,http://ufcstats.com/fight-details/cab4937435d081d0,http://ufcstats.com/fighter-details/28d421729451c8ca,Carlos Leal,http://ufcstats.com/fighter-details/cdb96af67d096b1e,Alex Morono,0,0,79,40,0,0,0,0,Welterweight,"['KO/TKO', 'Punches']"
http://ufcstats.com/event-details/ca936c67687789e9,http://ufcstats.com/fight-details/19fe7177254802d1,http://ufcstats.com/fighter-details/480779d7f9a424d3,Mairon Santos,http://ufcstats.com/fighter-details/5d495dec23d7c68e,Francis Marshall,0,0,58,39,0,3,0,0,Featherweight,"['S-DEC', '']"
http://ufcstats.com/event-details/ca936c67687789e9,http://ufcstats.com/fight-details/96c2f85b46e98e91,http://ufcstats.com/fighter-details/6967153c7edb4d87,Ozzy Diaz,http://ufcstats.com/fighter-details/312f7d7b2b2f7de4,Djorden Santos,0,0,135,131,0,1,0,0,Middleweight,"['U-DEC', '']"
http://ufcstats.com/event-details/9766ed20b68c7c33,http://ufcstats.com/fight-details/9d8a37f130db13e5,http://ufcstats.com/fighter-details/5d1b7e3dd9e11074,Manel Kape,http://ufcstats.com/fighter-details/8d3273573b85be09,Asu Almabayev,0,0,61,40,0,0,0,0,Flyweight,"['KO/TKO', 'Punches']"
http://ufcstats.com/event-details/9766ed20b68c7c33,http://ufcstats.com/fight-details/6bdf0756fb57aced,http://ufcstats.com/fighter-details/f14f644d41ade29f,Cody Brundage,http://ufcstats.com/fighter-details/d0e1b42d41dab603,Julian Marquez,1,0,44,37,0,0,0,1,Middleweight,"['KO/TKO', 'Punches']"
http://ufcstats.com/event-details/9766ed20b68c7c33,http://ufcstats.com/fight-details/061990783b9bdb36,http://ufcstats.com/fighter-details/b7b84ccd221be298,Nasrat Haqparast,http://ufcstats.com/fighter-details/323d4ca260dfa0ba,Esteban Ribovics,0,0,135,147,1,0,0,0,Lightweight,"['S-DEC', '']"
http://ufcstats.com/event-details/9766ed20b68c7c33,http://ufcstats.com/fight-details/0dfdc94c1da32e20,http://ufcstats.com/fighter-details/41cc71cbf210e0fe,Hyder Amil,http://ufcstats.com/fighter-details/e1d40e8782d80bc2,William Gomis,0,0,115,101,1,0,0,0,Featherweight,"['S-DEC', '']"
http://ufcstats.com/event-details/9766ed20b68c7c33,http://ufcstats.com/fight-details/d6c3b730dc9f21a5,http://ufcstats.com/fighter-details/8b6e5dc2ba1edbe7,Sam Patterson,http://ufcstats.com/fighter-details/b7c5eb7cdbac6a63,Danny Barlow,1,0,18,15,0,0,0,0,Welterweight,"['KO/TKO', 'Punch']"
http://ufcstats.com/event-details/9766ed20b68c7c33,http://ufcstats.com/fight-details/a857acedb53ee959,http://ufcstats.com/fighter-details/39d309957c5c210d,Mario Pinto,http://ufcstats.com/fighter-details/be9bdec19b7e9ffe,Austen Lane,1,1,13,32,0,0,0,0,Heavyweight,"['KO/TKO', 'Punch']"
http://ufcstats.com/event-details/9766ed20b68c7c33,http://ufcstats.com/fight-details/dd1df7f5a54fd9fc,http://ufcstats.com/fighter-details/e0c6edcb5b5d0b90,Chepe Mariscal,http://ufcstats.com/fighter-details/1ae8f3c723aacff4,Ricardo Ramos,0,0,85,37,2,1,0,0,Featherweight,"['U-DEC', '']"
http://ufcstats.com/event-details/9766ed20b68c7c33,http://ufcstats.com/fight-details/1de799f17556b501,http://ufcstats.com/fighter-details/d964a59c48381cb6,Danny Silva,http://ufcstats.com/fighter-details/710f0f8c5d5c9d41,Lucas Almeida,0,0,82,74,1,0,0,0,Featherweight,"['S-DEC', '']"
http://ufcstats.com/event-details/9766ed20b68c7c33,http://ufcstats.com/fight-details/1ada4b9ee5810e0f,http://ufcstats.com/fighter-details/6fd953151d981979,JJ Aldrich,http://ufcstats.com/fighter-details/05fa626cb33d15b8,Andrea Lee,0,0,74,53,2,1,0,1,Women's Flyweight,"['U-DEC', '']"
http://ufcstats.com/event-details/9766ed20b68c7c33,http://ufcstats.com/fight-details/206b8c14546d71f1,http://ufcstats.com/fighter-details/7d0a1968b38ca439,Ramazan Temirov,http://ufcstats.com/fighter-details/814e5233e2acf2ee,Charles Johnson,0,0,55,66,1,0,0,0,Flyweight,"['U-DEC', '']"
http://ufcstats.com/event-details/c50ea21fe9ef478d,http://ufcstats.com/fight-details/b959e2c1d16ff832,http://ufcstats.com/fighter-details/efb96bf3e9ada36f,Song Yadong,http://ufcstats.com/fighter-details/056c493bbd76a918,Henry Cejudo,0,0,84,67,0,0,0,0,Bantamweight,"['U-DEC', '']"
http://ufcstats.com/event-details/c50ea21fe9ef478d,http://ufcstats.com/fight-details/0cdca4c22b8d3ab5,http://ufcstats.com/fighter-details/093e1f5bb73850be,Anthony Hernandez,http://ufcstats.com/fighter-details/2f181c0467965b98,Brendan Allen,0,0,30,14,4,0,0,1,Middleweight,"['U-DEC', '']"
http://ufcstats.com/event-details/c50ea21fe9ef478d,http://ufcstats.com/fight-details/19c8092496e94b85,http://ufcstats.com/fighter-details/05339613bf8e9808,Rob Font,http://ufcstats.com/fighter-details/ffd3224638c01b57,Jean Matsumoto,0,0,95,77,0,7,1,0,Catch Weight,"['S-DEC', '']"
http://ufcstats.com/event-details/c50ea21fe9ef478d,http://ufcstats.com/fight-details/8ef7723b6a8b45e1,http://ufcstats.com/fighter-details/52ef95b5860fb28c,Jean Silva,http://ufcstats.com/fighter-details/a52bc1e62cf0b7c6,Melsik Baghdasaryan,1,0,18,7,0,0,0,0,Featherweight,"['KO/TKO', 'Punch']"
http://ufcstats.com/event-details/c50ea21fe9ef478d,http://ufcstats.com/fight-details/c0d8a231d2f1d1af,http://ufcstats.com/fighter-details/a495f599e787614f,Alonzo Menifield,http://ufcstats.com/fighter-details/6add18754930182b,Julius Walker,0,0,87,86,0,1,0,0,Light Heavyweight,"['S-DEC', '']"
http://ufcstats.com/event-details/c50ea21fe9ef478d,http://ufcstats.com/fight-details/08763e87e10b9709,http://ufcstats.com/fighter-details/cd13728ae1151f46,Ion Cutelaba,http://ufcstats.com/fighter-details/6e8f1bcdda94ff45,Ibo Aslan,0,0,14,15,2,0,1,0,Light Heavyweight,"['SUB', 'Arm Triangle']"
http://ufcstats.com/event-details/c50ea21fe9ef478d,http://ufcstats.com/fight-details/3ded9bfdfb75f39b,http://ufcstats.com/fighter-details/20bccc9bb4ceb23e,Melquizael Costa,http://ufcstats.com/fighter-details/8fd808923cffff82,Andre Fili,0,0,27,7,0,1,1,0,Featherweight,"['SUB', 'Guillotine Choke']"
http://ufcstats.com/event-details/c50ea21fe9ef478d,http://ufcstats.com/fight-details/e011819e721c4a2a,http://ufcstats.com/fighter-details/841695e02c99a521,Mansur Abdul-Malik,http://ufcstats.com/fighter-details/7eaa5e31c2dd86aa,Nick Klein,0,0,29,28,1,1,0,0,Middleweight,"['KO/TKO', 'Punches']"
http://ufcstats.com/event-details/c50ea21fe9ef478d,http://ufcstats.com/fight-details/bc6d70ab959dce70,http://ufcstats.com/fighter-details/5987b2458f4b5290,Ricky Simon,http://ufcstats.com/fighter-details/bbab3baf66128ae2,Javid Basharat,1,0,11,20,1,0,0,0,Bantamweight,"['KO/TKO', 'Punch']"
http://ufcstats.com/event-details/c50ea21fe9ef478d,http://ufcstats.com/fight-details/615f7f894bafad82,http://ufcstats.com/fighter-details/32c3ee378671a5d9,Austin Vanderford,http://ufcstats.com/fighter-details/0f1efce7d2571d10,Nikolay Veretennikov,0,0,39,5,2,0,1,0,Catch Weight,"['KO/TKO', 'Punches']"
http://ufcstats.com/event-details/c50ea21fe9ef478d,http://ufcstats.com/fight-details/e9dfc2f009a77a8d,http://ufcstats.com/fighter-details/49d2a08964c5eb11,Nursulton Ruziboev,http://ufcstats.com/fighter-details/9508cc6184cb2450,Eric McConico,2,0,20,5,0,0,0,0,Middleweight,"['KO/TKO', 'Punch']"
http://ufcstats.com/event-details/c50ea21fe9ef478d,http://ufcstats.com/fight-details/b6475543ab6d20c9,http://ufcstats.com/fighter-details/476fe566d2df676e,Modestas Bukauskas,http://ufcstats.com/fighter-details/09a4447655fd4b7b,Rafael Cerqueira,1,0,16,9,0,0,0,0,Light Heavyweight,"['KO/TKO', 'Punches']"
http://ufcstats.com/event-details/ce7871949b0ed2bf,http://ufcstats.com/fight-details/365e2d891b98b86d,http://ufcstats.com/fighter-details/13a0275fa13c4d26,Jared Cannonier,http://ufcstats.com/fighter-details/d1c65d2cf2925ddd,Gregory Rodrigues,2,2,98,93,1,0,0,0,Middleweight,"['KO/TKO', 'Punches']"
http://ufcstats.com/event-details/ce7871949b0ed2bf,http://ufcstats.com/fight-details/68913a422f548ccc,http://ufcstats.com/fighter-details/52c2ae6d2f2d2613,Youssef Zalal,http://ufcstats.com/fighter-details/751de04455cfaac0,Calvin Kattar,0,0,74,38,0,0,0,0,Featherweight,"['U-DEC', '']"
http://ufcstats.com/event-details/ce7871949b0ed2bf,http://ufcstats.com/fight-details/f5386c98fea7f5d4,http://ufcstats.com/fighter-details/4144798612ef96e5,Edmen Shahbazyan,http://ufcstats.com/fighter-details/a817e238b2747404,Dylan Budka,1,0,7,1,0,0,0,0,Middleweight,"['KO/TKO', 'Punch']"
http://ufcstats.com/event-details/ce7871949b0ed2bf,http://ufcstats.com/fight-details/ce1436a9b58902a7,http://ufcstats.com/fighter-details/ff62013d2fce6d13,Nazim Sadykhov,http://ufcstats.com/fighter-details/eb393afdbe3293d5,Ismael Bonfim,0,0,13,26,0,0,0,0,Lightweight,"['KO/TKO', '']"
http://ufcstats.com/event-details/ce7871949b0ed2bf,http://ufcstats.com/fight-details/875b249ebe45a66b,http://ufcstats.com/fighter-details/5f61780fe5e9b6d0,Andre Petroski,http://ufcstats.com/fighter-details/260e9e0d4954aea6,Rodolfo Vieira,0,0,55,58,0,1,0,0,Middleweight,"['U-DEC', '']"
http://ufcstats.com/event-details/ce7871949b0ed2bf,http://ufcstats.com/fight-details/2a493f15e079a7ff,http://ufcstats.com/fighter-details/7d6ceff6747f2de2,Jose Delgado,http://ufcstats.com/fighter-details/36e78278a77006d4,Connor Matthews,1,0,21,6,0,2,0,0,Featherweight,"['KO/TKO', 'Punches']"
http://ufcstats.com/event-details/ce7871949b0ed2bf,http://ufcstats.com/fight-details/f4817d5cbe9be532,http://ufcstats.com/fighter-details/f0feeb2192937424,Angela Hill,http://ufcstats.com/fighter-details/8bd4200561c77a62,Ketlen Souza,0,0,86,70,2,0,0,0,Women's Strawweight,"['S-DEC', '']"
http://ufcstats.com/event-details/ce7871949b0ed2bf,http://ufcstats.com/fight-details/2ae33fce63a75df9,http://ufcstats.com/fighter-details/83455a9d17f57dae,Rafael Estevam,http://ufcstats.com/fighter-details/c051c2e12d692b8a,Jesus Aguilar,0,0,11,35,11,2,0,2,Flyweight,"['U-DEC', '']"
http://ufcstats.com/event-details/ce7871949b0ed2bf,http://ufcstats.com/fight-details/7b9f169016746f81,http://ufcstats.com/fighter-details/01641ba5df0c69b0,Gabriel Bonfim,http://ufcstats.com/fighter-details/2558ae2e5671e318,Khaos Williams,0,0,35,20,4,0,2,0,Welterweight,"['SUB', ""D'Arce Choke""]"
http://ufcstats.com/event-details/ce7871949b0ed2bf,http://ufcstats.com/fight-details/07b357090cc91c2c,http://ufcstats.com/fighter-details/7478b7f959ba61f5,Elijah Smith,http://ufcstats.com/fighter-details/37098a6e6c27fb66,Vince Morales,0,0,40,40,3,2,1,3,Bantamweight,"['U-DEC', '']"
http://ufcstats.com/event-details/ce7871949b0ed2bf,http://ufcstats.com/fight-details/3b2a24db4eeaeede,http://ufcstats.com/fighter-details/f5779a2303ed76ec,Valter Walker,http://ufcstats.com/fighter-details/1a9480fc288e55d7,Don'Tale Mayes,0,0,1,1,1,0,1,0,Heavyweight,"['SUB', 'Heel Hook']"
http://ufcstats.com/event-details/ce7871949b0ed2bf,http://ufcstats.com/fight-details/58668a0736602842,http://ufcstats.com/fighter-details/e3964ece586e0635,Jacqueline Cavalcanti,http://ufcstats.com/fighter-details/86d9dbe1bfcbade7,Julia Avila,0,0,73,54,0,1,0,0,Women's Bantamweight,"['U-DEC', '']"
http://ufcstats.com/event-details/e6015889f50075d2,http://ufcstats.com/fight-details/d13849f49f99bf01,http://ufcstats.com/fighter-details/0d7b51c9d2649a6e,Dricus Du Plessis,http://ufcstats.com/fighter-details/0d8011111be000b2,Sean Strickland,0,0,147,128,1,0,0,0,Middleweight,"['U-DEC', '']"
